brand,name,addr,time,atm,medicine,wine,lotto,bakery,delivery
cu,아라뱃길정서진점,"인천광역시 서구 정서진5로 27, 일진빌딩 (오류동)",00:00~00:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아라스위첸점,"제주특별자치도 제주시 아란9길 22, 단지내상가지하(아라일동, 제주아라케이씨씨스위첸)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
cu,아름다운미리점,"대구광역시 중구 동성로 84-1, (북성로1가) 10호",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아모레퍼시픽점,"서울특별시 용산구 한강대로 100, (한강로2가) 지하1층 1동 B106-1호",00:00~00:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산갈산빌리지점,"충청남도 아산시 탕정면 탕정면로 158-1, (갈산리)",00:00~00:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산갈산점,충청남도 아산시 탕정면 탕정면로 122 장원순대국 1층,00:00~00:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산골드점,충청남도 아산시 배방읍 배방로 53 황금프라자 (공수리) 황금프라자,00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산공세리점,"충청남도 아산시 인주면 서해로 640, (공세리)",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산관대점,충청남도 아산시 둔포면 충무로 1396,00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산권곡타운점,"충청남도 아산시 삼동로 69, 상가 (권곡동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산뉴신창남성점,충청남도 아산시 신창면 남성길 126,00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산둔포빌리지점,"충청남도 아산시 둔포면 둔포중앙로 167, (둔포리) 1층",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산둔포원룸점,충청남도 아산시 둔포면 둔포로 78 국제하이빌,00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산둔포점,"충청남도 아산시 둔포면 둔포중앙로 130, (둔포리) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산둔포타운점,"충청남도 아산시 둔포면 둔포중앙로171번길 21, (둔포리)",00:00~00:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산둔포햇살점,충청남도 아산시 둔포면 둔포중앙로133번길 60-1 (둔포리),00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산모닝빌점,충청남도 아산시 둔포면 윤보선로450번길 3 신영모닝빌임대아파트,00:00~00:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산모종한국점,"충청남도 아산시 번영로230번길 20, (모종동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산모종한성점,"충청남도 아산시 모종로 22, 한성필하우스상가동(모종동, 모종한성필하우스2차아파트)",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산배미점,충청남도 아산시 서부북로 974 (배미동) 1층,00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산배방한성5차점,"충청남도 아산시 배방읍 모산로 52 (공수리, 배방5차한성필하우스아파트) 배방5차한성필하우스아파트",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산배방한성점,아산시 배방읍 공수리 1480 1층 102호호,00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산복합터미널점,"충청남도 아산시 번영로 225, 아산시외버스복합시설 11 12(모종동)",00:00~00:00,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
cu,아산부영점,"충청남도 아산시 온천대로 1105-13, (득산동) 부영아파트",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산북수매일점,"충청남도 아산시 배방읍 배방로229번길 19-2, (북수리)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산북수점,"충청남도 아산시 배방읍 북수로 86, (북수리)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,아산북수타운점,"충청남도 아산시 배방읍 배방로 219-10, (북수리) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산빅토리아점,충청남도 아산시 배방읍 광장로 181 (장재리),00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산산동점,"충청남도 아산시 음봉면 음봉로 803, (산동리) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산삼정그린코아점,"충청남도 아산시 배방읍 모산로126번길 17-7, (공수리, 배방삼정그린코아) 1층 114동 112,113,114호",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,아산서부휴게소점,"충청남도 아산시 배방읍 온천대로 2230, (세교리)",00:00~00:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산선문대원룸점,"충청남도 아산시 탕정면 선문로221번길 38-9, (매곡리) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산소동점,"충청남도 아산시 음봉면 연암율금로173번길 2, (소동리)",00:00~00:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산소화주공점,"충청남도 아산시 신창면 남성길 116-8, (남성리, 소화마을아파트) 1층 주상가동동 103호",00:00~00:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산순천향대점,"충청남도 아산시 신창면 순천향로 31, (읍내리)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산순천향타운점,"충청남도 아산시 신창면 순천향로15번길 16, (읍내리)",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산순천향학사점,"충청남도 아산시 신창면 순천향로 12-1, (읍내리)",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산스타점,"충청남도 아산시 용화로12번길 4-2, (용화동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산시민점,"충청남도 아산시 시민로457번길 11, (온천동) 1층",00:00~00:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산신도점,"충청남도 아산시 용화고길 90, 동 호 용화지구신도브래뉴(용화동, 용화지구신도브래뉴)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산신봉점,"충청남도 아산시 윤보선로 132, (영인면) 1층",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산신정골점,충청남도 아산시 음봉면 음봉면로 257 신정골해장국,00:00~00:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산신정호공원점,충청남도 아산시 남부로 18 (방축동),00:00~00:00,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
cu,아산신창내안애점,"충청남도 아산시 신창면 행목로 200, 재동임대아파트 1층 117동 비102호, 비103호",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산신창로드점,"충청남도 아산시 신창면 서부남로 810, (읍내리)",00:00~00:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산신창샘마을점,충청남도 아산시 신창면 남성길 99 샘마을아파트,00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산염작점,"충청남도 아산시 둔포면 아산밸리동로 263-10, (염작리) 1층",00:00~00:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산염치점,"충청남도 아산시 염치읍 염성길 116, (염성리)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
cu,아산영인점,"충청남도 아산시 영인면 상성길 127, (아산리)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,아산온중점,충청남도 아산시 온중로 59 (용화동),00:00~00:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산온천동점,"충청남도 아산시 온화로11번길 14, (온천동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
cu,아산온천마을점,충청남도 아산시 시장길15번길 13,00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산온천타운점,"충청남도 아산시 중앙로 27, (온천동, 가람빌)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산와이시티점,"충청남도 아산시 배방읍 광장로 210, (장재리, 요진와이시티)",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산외암마을점,"충청남도 아산시 송악면 송악로 784, (역촌리)",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산용화센터점,"충청남도 아산시 용화로48번길 3-25, (용화동) 101호",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산용화원룸점,"충청남도 아산시 온화로83번길 16-26, (용화동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산용화제일점,"충청남도 아산시 용화고길 30, (용화동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산용화타운점,"충청남도 아산시 어의정로133번길 18, (용화동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산운교점,"충청남도 아산시 둔포면 석곡길 40-53, (운교리)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산유성기업매점점,충청남도 아산시 둔포면 아산밸리동로 22 (운용리),00:00~00:00,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
cu,아산음봉로드점,"충청남도 아산시 음봉면 산동로 273, (산동리)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,아산음봉점,충청남도 아산시 음봉면 음봉면로 21 (삼거리),00:00~00:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산음봉포스코점,충청남도 아산시 월암로 27 (음봉면) 1층,00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산이지더원1차점,충청남도 아산시 둔포면 아산밸리중앙로 50,00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산인주점,"충청남도 아산시 인주면 아산만로 1250, (대음리) 102호",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산장재점,충청남도 아산시 배방읍 장재로 46-46,00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산장재행복점,충청남도 아산시 배방읍 공원로 69,00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산창용점,"충청남도 아산시 영인면 아산호로 681, (창용리) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산초원점,"충청남도 아산시 고불로 671, (좌부동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산충무병원점,충청남도 아산시 문화로 385(모종동),00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산탕정골목점,"충청남도 아산시 탕정면 탕정면로8번길 89, (명암리)",00:00~00:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산탕정명암점,"충청남도 아산시 탕정면 명암길2번길 9-6, (명암리)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산탕정점,"충청남도 아산시 탕정면 탕정면로 205, (호산리)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산탕정중앙점,충청남도 아산시 탕정면 명암길3번길 16,00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산탕정코닝점,"충청남도 아산시 탕정면 탕정로 251, (명암리)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산탕정타운점,"충청남도 아산시 탕정면 탕정면로 20, (명암리)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
cu,아산테크노밸리2호점,"충청남도 아산시 둔포면 운용길 73, (운용리) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산테크노밸리센터점,"충청남도 아산시 둔포면 아산밸리서로 168, (석곡리) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산테크노밸리점,"충청남도 아산시 둔포면 아산밸리서로 70, (운용리) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산토정로점,충청남도 아산시 토정로 55 (영인면) 아산시 토정로 55,00:00~00:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산트라팰리스2호점,"충청남도 아산시 탕정면 탕정면로 37, (명암리, 탕정삼성트라팰리스) 1층 102호",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
cu,아산트라팰리스점,"충청남도 아산시 탕정면 탕정면로 37, (명암리, 탕정삼성트라팰리스)",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
cu,아산팬더점,충청남도 아산시 아산로 103-17 중부팬더아파트 1층,00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,아산풍기점,"충청남도 아산시 어의정로 184 (풍기동 이지더원) 1층 상가동 104,105호호",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산한라점,"충청남도 아산시 삼동로 39, (온천동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산한올점,"충청남도 아산시 청운로 157, (권곡동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산호서대점,"충청남도 아산시 배방읍 호서로 16, (세출리) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,아산호서대후문점,"충청남도 아산시 배방읍 호서로125번길 46, (세출리)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산홍익점,충청남도 아산시 탕정면 탕정면로 230-21 상록빌,00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아산휴먼시아점,"충청남도 아산시 배방읍 용연로 37, 상가 101(장재리, 용연마을휴먼시아2단지) 102호",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아주대동다숲점,"경상남도 거제시 아주2로4길 10-1, (아주동, 대동다숲아파트)",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아주대병원점,"경기도 수원시 영통구 월드컵로 151, (원천동)",00:00~00:00,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
cu,아주대장례식장점,"경기도 수원시 영통구 월드컵로 164, 아주대학교병원 장례식장(원천동) 1층",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
cu,아중중앙점,"전라북도 전주시 덕진구 아중4길 3, (우아동2가) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아중지구점,"전라북도 전주시 덕진구 산정2길 13, (산정동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
cu,아중현대점,"전라북도 전주시 덕진구 석소로 55, (인후동1가) 아중현대아파트",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
cu,아차산본점,"서울특별시 광진구 자양로 314 (구의동, 프레빌) 프레빌",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아차산역점,"서울특별시 광진구 자양로 276, (구의동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아차산입구점,"서울특별시 광진구 영화사로 96, (구의동)",00:00~00:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아치울점,"경기도 구리시 아치울길 30, (아천동)",00:00~00:00,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
cu,아현뉴타운점,"서울특별시 마포구 마포대로 195, 마포 래이안 푸르지오(아현동, 마포래미안푸르지오아파트) 1층 128호",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아현스타점,서울특별시 서대문구 신촌로29나길 7 1층,00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,아현아이파크점,서울특별시 마포구 마포대로 246 1층,00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안강양월점,경상북도 경주시 안강읍 비화중로 55,00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안강우방점,"경상북도 경주시 안강읍 구부랑4길 6-15, (산대리)",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안강이안점,경상북도 경주시 안강읍 화전길 99,00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안강점,"경상북도 경주시 안강읍 안강중앙로 208, (양월리)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안강호국로드점,"경상북도 경주시 안강읍 호국로 2120, (하곡리)",00:00~00:00,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
cu,안계삼성점,"경상북도 의성군 안계면 안계길 171, (용기리)",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안골삼성점,"전라북도 전주시 덕진구 진버들1길 6, (인후동1가) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안녕성호점,"경기도 화성시 한신대길 67 (안녕동, 성호2차아파트) 성호2차아파트",00:00~00:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안녕현대점,경기도 화성시 화산로 8 남수원현대아파트 2층 상가동 201~203호,00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,안동1호점,"경상북도 안동시 문화광장길 12-1, (남부동)",00:00~00:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안동강변펠리시아점,"경상북도 안동시 육사로 333, (법흥동) 강변펠리시아",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안동경안점,"경상북도 안동시 제비원로 172, (금곡동, 태성경안타운) 1층 102동 101호",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안동고객만족점,"경상북도 안동시 복주길 18, (옥동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안동대솔빛관점,경상북도 안동시 경동로 1375 안동대학교,00:00~00:00,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
cu,안동대원룸점,"경상북도 안동시 송천2길 72-6, (송천동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,안동대학사원룸점,"경상북도 안동시 논골길 43, (송천동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,안동댐점,"경상북도 안동시 석주로 209, (상아동)",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
cu,안동동문점,"경상북도 안동시 서동문로 211, (동문동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안동병원행복대로점,"경상북도 안동시 경북대로 171, 수상동 (수상동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,안동쁘띠사랑점,"경상북도 안동시 서동문로 117-1, (법상동) 1층",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안동삼성명가점,경상북도 안동시 송현길 154-20,00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안동석미점,"경상북도 안동시 강남5길 109, (정하동, 석미한아름)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,안동송현플러스점,"경상북도 안동시 경북대로 472, (송현동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안동안막점,"경상북도 안동시 퇴계로 247, (안막동, 황제타운) 103동 101호",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안동역전점,"경상북도 안동시 대안로 181-1, (운흥동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안동옥동대로점,"경상북도 안동시 광명로 178, 옥동빌딩 (옥동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안동옥동드림점,"경상북도 안동시 경북대로 405, (옥동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,안동옥동호반점,"경상북도 안동시 옥서1길 63, (옥동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안동옥동효성점,경상북도 안동시 경북대로 436,00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안동용상현대점,경상북도 안동시 길주길 103 현대아파트,00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안동운안행복점,경상북도 안동시 단원로 85 (운안동),00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안동옥동드림점,"경상북도 안동시 맑은샘길 29, (운흥동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,안동옥동호반점,경상북도 안동시 송현길 23 안동송현이안아파트,00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안동옥동효성점,경상북도 안동시 안기천로 46 1층,00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안동정하점,"경상북도 안동시 강남1길 123, (정하동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,안동코아루어반스위트,경상북도 안동시 풍천면 천년숲서로 15 (갈전리),00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안동태화동점,경상북도 안동시 태화중앙로 90-1 (태화동),00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안동풍산산업단지점,"경상북도 안동시 풍산읍 산업단지4길 9-18, (매곡리) 1층",00:00~00:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,안동풍산점,"경상북도 안동시 풍산읍 풍산중앙길 118, (안교리)",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
cu,안락SK점,"부산광역시 동래구 충렬대로 487, (안락동, 안락에스케이아파트)",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안락경동점,"부산광역시 동래구 안남로 119, (안락동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,안락대로점,부산광역시 동래구 충렬대로396번길 6,00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안락동화점,부산광역시 동래구 명안로9번길 86 (안락동),00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안락명안로점,부산광역시 동래구 명안로 37-1,00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안락병원점,"부산광역시 동래구 충렬대로348번길 8, (안락동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안락서원점,"부산광역시 동래구 명안로39번길 85, (안락동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,안락푸른점,부산광역시 동래구 충렬대로410번길 45 (안락동),00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안락현대아파트점,부산광역시 동래구 삼어로 9 안락동현대아파트,00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안면도점,"충청남도 태안군 안면읍 장터로 99-3, (승언리) 1층",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안면승언점,"충청남도 태안군 안면읍 장터로 161, (승언리) 1층",00:00~00:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안면아일랜드리솜점,충청남도 태안군 안면읍 꽃지해안로 204 리솜오션캐슬 (중장리) 리솜오션캐슬,00:00~00:00,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
cu,안면정류소점,충청남도 태안군 안면읍 안면대로 2119 (창기리),00:00~00:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안면허브점,충청남도 태안군 안면읍 장터로 118,00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안목해오름점,"강원도 강릉시 창해로14번길 42, (견소동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안산1대학점,"경기도 안산시 상록구 안산대학로 166, (일동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,안산가족사랑점,"경기도 안산시 단원구 관산4길 7, (원곡동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,안산감자골점,"경기도 안산시 상록구 항가울로 35, (사동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,안산건건중앙점,"경기도 안산시 상록구 건건로 68, (건건동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,안산고목로점,경기도 안산시 상록구 고목로3길 7 1층,00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,안산고잔은진점,"경기도 안산시 단원구 인현2길 21, (고잔동, 녹원연립) 1층 103호",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안산골든빌점,경기도 안산시 단원구 광덕대로 206 골든오피스텔,00:00~00:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안산광덕점,"경기도 안산시 상록구 광덕산3로 35, (월피동)",00:00~00:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,안산광양프런티어2차,"경기도 안산시 단원구 별망로 453, (목내동) 112호",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안산광양프런티어점,"경기도 안산시 단원구 별망로 419, 광양프런티어밸리지식산업센터 (목내동) 1층 116호",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안산광장점,"경기도 안산시 단원구 광덕3로 175-3, 세기타운 106(고잔동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,안산구룡점,"경기도 안산시 상록구 구룡로 73, (일동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,안산그랑베르점,경기도 안산시 단원구 중앙대로 831 신한은행농구단 (고잔동) 신한은행농구단 1층,00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안산나연점,"경기도 안산시 단원구 달미로 103, (선부동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안산다문화점,경기도 안산시 단원구 부부로2길 2 한세의원 (원곡동) 한세의원,00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안산다원점,경기도 안산시 단원구 화정천서로 529,00:00~00:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,안산단원고2호점,"경기도 안산시 단원구 단원로 65 (고잔동, 신유5차빌라) 신유5차빌라",00:00~00:00,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
cu,안산단원고정문점,"경기도 안산시 단원구 단원로 57-1, SK빌딩 (고잔동) 101호",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
